model,feature,feature_type,training_missing_pct,training_unique_non_missing,kept,reason
Ridge — socioeconomic only,"delta_feature__demographic__יחס תלות (ל-1,000 תושבים בלתי תלויים",numeric,14.92204899777283,187,True,kept
Ridge — socioeconomic only,delta_feature__demographic__לידות חי,numeric,14.92204899777283,119,True,kept
Ridge — socioeconomic only,delta_feature__demographic__שיעור פריון כולל,numeric,39.42093541202672,96,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__פטירות תינוקות (ממוצע,numeric,30.066815144766146,50,False,missingness_above_threshold
Ridge — socioeconomic only,"delta_feature__demographic__שיעור פטירות תינוקות ל-1,000 לידות חי",numeric,90.20044543429844,14,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__פטירות,numeric,14.92204899777283,74,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__שיעור פטירות מתוקנן ל-1,000 תושבים",numeric,20.26726057906459,122,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__ריבוי טבעי
סה""כ",numeric,14.92204899777283,120,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__ריבוי טבעי  ל-1,000 תושבים",numeric,14.92204899777283,177,True,kept
Ridge — socioeconomic only,delta_feature__demographic__אחוז גידול האוכלוסייה לעומת השנה הקודמת,numeric,14.92204899777283,168,True,kept
Ridge — socioeconomic only,delta_feature__demographic__אחוז עולי 1990+ מסך האוכלוסייה,numeric,14.92204899777283,78,True,kept
Ridge — socioeconomic only,delta_feature__demographic__השתקעות ראשונה של עולים,numeric,53.89755011135857,73,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אחוז עולים בהשתקעות ראשונה בני 17-0,numeric,52.78396436525612,98,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אחוז עולים בהשתקעות ראשונה בני 44-18,numeric,48.329621380846326,98,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אחוז עולים בהשתקעות ראשונה בני 64-45,numeric,47.66146993318486,91,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אחוז עולים בהשתקעות ראשונה בני 65 ומעלה,numeric,48.10690423162583,91,False,missingness_above_threshold
Ridge — socioeconomic only,"delta_feature__demographic__מאזן הגירה ביישוב
סה""כ",numeric,15.367483296213807,159,True,kept
Ridge — socioeconomic only,delta_feature__demographic__מאזן הגירה פנימית,numeric,17.59465478841871,160,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__נכנסים מיישובים אחרים סה""כ",numeric,17.14922048997773,151,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים גברים,numeric,18.040089086859687,131,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים נשים,numeric,17.14922048997773,138,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים עד גיל 14,numeric,18.485523385300667,125,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים גיל 29-15,numeric,18.040089086859687,112,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים גיל 64-30,numeric,18.040089086859687,120,True,kept
Ridge — socioeconomic only,delta_feature__demographic__נכנסים מיישובים אחרים גיל 65 ומעלה,numeric,50.33407572383074,60,False,missingness_above_threshold
Ridge — socioeconomic only,"delta_feature__demographic__יוצאים ליישובים אחרים סה""כ",numeric,14.92204899777283,135,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים גברים,numeric,17.14922048997773,116,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים נשים,numeric,16.258351893095767,117,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים עד גיל 14,numeric,18.70824053452116,100,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים גיל 29-15,numeric,16.258351893095767,109,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים גיל 64-30,numeric,17.817371937639198,108,True,kept
Ridge — socioeconomic only,delta_feature__demographic__יוצאים ליישובים אחרים גיל 65 ומעלה,numeric,48.329621380846326,55,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__הגירה בתוך הרשות המקומית,numeric,33.18485523385301,139,False,missingness_above_threshold
Ridge — socioeconomic only,"delta_feature__demographic__נישאים סה""כ גברים ונשים",numeric,15.14476614699332,105,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__נישאים שיעור ל-1,000 תושבים לא נשואים בני 15 ומעלה",numeric,15.14476614699332,153,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__מתגרשים סה""כ גברים ונשים",numeric,15.590200445434299,74,True,kept
Ridge — socioeconomic only,"delta_feature__demographic__מתגרשים שיעור ל-1,000 תושבים נשואים בני 15 ומעלה",numeric,16.70378619153675,108,True,kept
Ridge — socioeconomic only,delta_feature__demographic__ערבים (אחוזים,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) סך מוסדות דיור משותף ברשות,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) סך דיירי דיור משותף ברשות,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) אחוז דיירים בבתי אבות ובדיור מוגן,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) אחוז דיירים במוסדות חינוך,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) אחוז דיירים במוסדות דת,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) אחוז דיירים במוסדות אשפוז כולל הוסטלים,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__אוכלוסיית דיור משותף (אחוז מתוך אוכלוסיית הרשות) אחוז דיירים במוסדות אחרים,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__demographic__יהודים ואחרים (אחוזים,numeric,100.0,0,False,missingness_above_threshold
Ridge — socioeconomic only,"delta_feature__education__ילדים בגנים של משרד החינוך סה""כ",numeric,10.46770601336303,125,True,kept
Ridge — socioeconomic only,delta_feature__education__ילדים בגנים של משרד החינוך גיל 3,numeric,10.46770601336303,103,True,kept
Ridge — socioeconomic only,delta_feature__education__ילדים בגנים של משרד החינוך גיל 4,numeric,10.46770601336303,105,True,kept
Ridge — socioeconomic only,delta_feature__education__ילדים בגנים של משרד החינוך גיל 5,numeric,10.46770601336303,110,True,kept
Ridge — socioeconomic only,delta_feature__education__ילדים בגנים של משרד החינוך גיל 6,numeric,18.70824053452116,47,True,kept
Ridge — socioeconomic only,"delta_feature__education__בתי ספר סה""כ",numeric,10.913140311804009,9,True,kept
Ridge — socioeconomic only,delta_feature__education__בתי ספר יסודיים,numeric,11.358574610244988,7,True,kept
Ridge — socioeconomic only,delta_feature__education__בתי ספר על-יסודיים,numeric,17.14922048997773,10,True,kept
Ridge — socioeconomic only,delta_feature__education__בתי ספר חטיבות ביניים,numeric,22.048997772828507,6,True,kept
Ridge — socioeconomic only,delta_feature__education__בתי ספר תיכוניים,numeric,21.158129175946545,8,True,kept
Ridge — socioeconomic only,"delta_feature__education__כיתות סה""כ",numeric,11.1358574610245,47,True,kept
Ridge — socioeconomic only,delta_feature__education__כיתות בבתי ספר יסודיים,numeric,11.358574610244988,38,True,kept
Ridge — socioeconomic only,delta_feature__education__כיתות בבתי ספר על-יסודיים,numeric,17.14922048997773,31,True,kept
Ridge — socioeconomic only,delta_feature__education__כיתות בחטיבות ביניים,numeric,22.048997772828507,15,True,kept
Ridge — socioeconomic only,delta_feature__education__כיתות בבתי ספר תיכוניים,numeric,21.158129175946545,23,True,kept
Ridge — socioeconomic only,"delta_feature__education__תלמידים סה""כ",numeric,11.1358574610245,150,True,kept
Ridge — socioeconomic only,delta_feature__education__תלמידים בבתי ספר יסודיים,numeric,11.358574610244988,140,True,kept
Ridge — socioeconomic only,delta_feature__education__תלמידים בבתי ספר על-יסודיים,numeric,17.14922048997773,140,True,kept
Ridge — socioeconomic only,delta_feature__education__תלמידים בחטיבות ביניים,numeric,22.048997772828507,113,True,kept
Ridge — socioeconomic only,delta_feature__education__תלמידים בבתי ספר תיכוניים,numeric,21.158129175946545,120,True,kept
Ridge — socioeconomic only,delta_feature__education__ממוצע תלמידים לכיתה בבתי ספר יסודיים,numeric,10.46770601336303,149,True,kept
Ridge — socioeconomic only,"delta_feature__education__אחוז תלמידים נושרים סה""כ",numeric,22.048997772828507,134,True,kept
Ridge — socioeconomic only,delta_feature__education__אחוז תלמידים נושרים בנים,numeric,40.75723830734967,104,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__education__אחוז תלמידים נושרים בנות,numeric,42.31625835189309,87,False,missingness_above_threshold
Ridge — socioeconomic only,delta_feature__education__אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,numeric,12.91759465478842,192,True,kept
Ridge — socioeconomic only,delta_feature__education__אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,numeric,12.91759465478842,195,True,kept
