locality_symbol,שם יישוב,year,target_election,valid_votes,Other_raw_pct,Right_pct,Center_Left_pct,Haredi_pct,Arab_pct,אחוז עולי + מסך האוכלוסייה,אחוז מקבלי השלמת הכנסה מבין מקבלי קצבאות זקנה ושאירים,אחוז זכאים לתעודת בגרות מבין תלמידי כיתות יב,עובדי הוראה ממוצע שעות עבודה שבועיות לתלמיד,מספר ילדים שבגינם שולמו קצבאות במשפחות עם 5 ילדים ויותר,השכלה גבוהה אחוז בעלי תארים מישראל מתוך אוכלוסיית בני 55-35,"מקבלי קצבאות זקנה ושאירים סה""כ (סוף שנה)","אחוז המבוטחים בקופ""ח מתוך סך כל המבוטחים כללית",avg_monthly_wage,עובדי הוראה ממוצע תלמידים למורה,אחוז באוכלוסייה בסוף השנה בני 4-0,אחוז זכאים לתעודת בגרות שעמדו בדרישות הסף של האוניברסיטאות מבין תלמידי כיתות יב,"ריבוי טבעי ל-1,000 תושבים",אחוז באוכלוסייה בסוף השנה בני 44-30,גיל ממוצע של מקבלי דמי אבטלה (לא כולל חיילים),עובדי הוראה אחוז בעלי דרגת שכר תואר שני ומעלה,שיעור פריון כולל,"יחס תלות (ל-1,000 תושבים בלתי תלויים)","מקבלי גמלת הבטחת הכנסה (נפשות, במשך השנה)",עובדי הוראה ממוצע שעות עבודה לשבוע,אחוז באוכלוסייה בסוף השנה בני 9-5,מוסלמים (אחוזים מתוך האוכלוסייה הערבית),ערבים (אחוזים מתוך כלל אוכלוסיית הישראלים),יהודים ואחרים (אחוזים מתוך כלל אוכלוסיית הישראלים),ממוצע תלמידים לכיתה בבתי ספר יסודיים,type_Arab/Non-Jewish,type_Cities,type_Kibbutzim,type_Moshavim,type_other,type_Druze_Majority
1139,כרמיאל,2022,Knesset_25,23783,1.8122188117562965,53.3273381294964,37.35011990407674,7.292737238780404,2.029804727646454,36.2,32.7,77.44,3.3,1264,24.06,9511,52.0,10633.33,9.37,6.4,63.42,2.61,17.24,42.34,44.2,1.95,900.0,1153,30.3,7.0,66.7,4.2,95.8,26.72,0,1,0,0,0,0
1161,רהט,2019,Knesset_21,15952,1.0594282848545638,1.526959386681873,8.654881834885636,0.9187100044351516,88.89944877399734,0.3,53.27,57.43,3.16,14164,7.49,1558,81.5,5751.36,10.48,14.9,42.65,31.43,16.39,36.0,24.31,4.06,1083.4,5411,32.7,13.1,100.0,99.7,0.3,27.29,1,0,0,0,0,0
1161,רהט,2019,Knesset_22,19573,5.38496909007306,1.6307576003023925,13.45105027269291,0.7667800637183433,84.15141206328636,0.3,53.27,57.43,3.16,14164,7.49,1558,81.5,5751.36,10.48,14.9,42.65,31.43,16.39,36.0,24.31,4.06,1083.4,5411,32.7,13.1,100.0,99.7,0.3,27.29,1,0,0,0,0,0
1161,רהט,2020,Knesset_23,22388,0.5360014293371449,0.9250943057301958,5.950242500449074,0.1167594754805101,93.00790371834024,0.0,52.08,60.98,3.08,13731,7.9,1638,81.6,6106.026143790849,10.89,16.4,42.36,29.13,14.93,33.81,28.94,3.98,1296.0,5304,33.0,13.93,100.0,99.8,,26.9,1,0,0,0,0,0
1161,רהט,2021,Knesset_24,16887,3.7543672647598743,7.303267089152772,4.189995693102812,0.1476650464529625,88.35907217129146,0.04,49.1,63.35,3.1,13763,8.49,1721,80.7,7306.02,10.76,16.41,41.74,29.75,15.05,34.0,32.79,4.09,1265.0,5485,32.9,13.83,100.0,99.8,,26.77,1,0,0,0,0,0
1161,רהט,2022,Knesset_25,23024,0.6558373870743572,1.8449700520264067,6.627901893061688,0.1573908101254754,91.36973724478644,,51.22,65.31,3.1,13657,8.86,1806,79.6,7712.3,10.73,16.4,38.53,29.88,15.16,34.4,33.95,4.03,1249.0,4723,32.8,13.9,100.0,99.7,0.3,26.99,1,0,0,0,0,0
1192,ערערה-בנגב,2019,Knesset_21,4593,0.6531678641410843,1.5779092702169626,3.3968880122726275,1.6436554898093358,93.38154722770108,0.3,61.97,25.41,3.56,4885,7.26,355,76.7,5924.15,9.69,15.9,13.51,31.35,14.83,34.0,26.92,4.71,1229.8,3650,34.0,13.5,100.0,99.9,0.1,25.94,1,0,0,0,0,0
1192,ערערה-בנגב,2019,Knesset_22,4356,1.6988062442607896,2.382064455861747,4.343764595983186,0.4437178888369921,92.83045305931807,0.3,61.97,25.41,3.56,4885,7.26,355,76.7,5924.15,9.69,15.9,13.51,31.35,14.83,34.0,26.92,4.71,1229.8,3650,34.0,13.5,100.0,99.9,0.1,25.94,1,0,0,0,0,0
1192,ערערה-בנגב,2020,Knesset_23,5087,0.7470021623746805,0.3168944345414933,3.069914834620717,0.1386413151119033,96.47454941572587,0.0,62.43,53.16,3.23,4890,7.8,370,75.9,6229.447850318471,10.66,16.8,27.18,31.97,13.91,32.21,74.77,4.75,1447.0,3573,34.0,14.75,100.0,99.9,,25.73,1,0,0,0,0,0
1192,ערערה-בנגב,2021,Knesset_24,4353,0.5283712382265104,1.8013856812933025,1.3394919168591224,0.138568129330254,96.72055427251732,0.0,58.7,68.64,3.36,4818,7.96,385,76.8,7996.42,9.99,17.05,20.83,35.31,14.06,33.0,33.73,5.13,1419.0,3682,34.3,14.41,100.0,99.9,,25.68,1,0,0,0,0,0
1192,ערערה-בנגב,2022,Knesset_25,5567,0.5748158792886654,0.7226738934056007,0.8130081300813009,0.1084010840108401,98.35591689250226,,62.17,70.28,3.34,4898,8.38,415,77.8,8263.89,10.41,17.2,25.58,32.4,14.45,32.56,36.92,4.65,1384.0,3342,34.29,13.9,100.0,99.9,,25.88,1,0,0,0,0,0
1200,מודיעין-מכבים-רעות*,2019,Knesset_21,47837,3.831762025210611,43.31362490218242,54.73219720024346,1.8476654203982263,0.1065124771758977,11.4,6.85,90.92,2.96,2039,54.79,6903,35.9,14092.2,10.67,6.6,85.96,8.05,15.66,42.0,47.49,2.34,866.6,141,31.3,8.4,88.4,0.1,99.9,28.45,0,1,0,0,0,0
1200,מודיעין-מכבים-רעות*,2019,Knesset_22,47271,1.6310211334644922,40.04731182795699,57.172043010752695,2.634408602150537,0.1462365591397849,11.4,6.85,90.92,2.96,2039,54.79,6903,35.9,14092.2,10.67,6.6,85.96,8.05,15.66,42.0,47.49,2.34,866.6,141,31.3,8.4,88.4,0.1,99.9,28.45,0,1,0,0,0,0
1200,מודיעין-מכבים-רעות*,2020,Knesset_23,47710,0.3730874030601551,42.54817806951107,54.55061853067408,2.634014979382311,0.2671884204325507,11.1,6.34,92.21,2.94,1964,55.9,7561,35.9,15137.793179916318,10.8,6.64,82.2,8.3,16.53,39.55,51.01,2.11,869.0,325,31.5,9.59,,,100.0,28.01,0,1,0,0,0,0
1200,מודיעין-מכבים-רעות*,2021,Knesset_24,48725,0.9420215495125706,47.78104669954005,50.07458666556168,2.0656362656942777,0.0787303692039945,11.36,6.1,92.82,3.1,1887,56.96,8246,35.9,16708.02,10.4,6.59,87.77,8.59,15.94,40.0,52.68,2.31,863.0,317,31.9,9.08,,,100.0,27.97,0,1,0,0,0,0
1200,מודיעין-מכבים-רעות,2022,Knesset_25,51545,1.5772625860898244,39.85058740045731,57.30702515177797,2.6452732003469213,0.1971142474178033,11.5,6.33,91.94,3.11,1754,58.03,8881,36.1,17628.12,10.48,6.5,88.14,8.56,15.66,41.66,53.82,2.26,855.0,156,32.1,8.7,,,100.0,27.87,0,1,0,0,0,0
122,רמת ישי,2019,Knesset_21,4274,3.813757604117922,36.04962296278278,62.85575285818536,0.9973242520068112,0.0972999270250547,5.0,2.08,79.8,1.43,59,52.18,961,61.7,13145.61,20.69,6.1,75.76,6.77,17.29,43.0,37.5,,912.2,49,29.5,8.9,100.0,0.2,99.8,30.32,0,1,0,0,0,0
122,רמת ישי,2019,Knesset_22,4190,1.5751789976133652,34.48108632395732,63.967022308438416,1.527643064985451,0.0242483026188166,5.0,2.08,79.8,1.43,59,52.18,961,61.7,13145.61,20.69,6.1,75.76,6.77,17.29,43.0,37.5,,912.2,49,29.5,8.9,100.0,0.2,99.8,30.32,0,1,0,0,0,0
122,רמת ישי,2020,Knesset_23,4234,0.3542749173358526,37.21260962313344,60.725290353164254,1.8724816307181795,0.1896183929841194,4.9,2.23,86.84,2.11,67,53.5,1033,61.8,13608.676765267175,14.43,7.37,82.46,8.93,17.91,39.12,29.29,,841.0,89,30.2,8.45,,,99.9,28.78,0,1,0,0,0,0
122,רמת ישי,2021,Knesset_24,4284,0.8870214752567693,42.36928874234574,56.14696184644371,1.460197833254828,0.023551577955723,5.24,2.05,87.69,2.26,74,54.89,1122,61.2,14830.2,14.16,7.1,76.92,8.27,17.59,40.0,35.63,,887.0,72,31.5,8.6,,,99.9,27.96,0,1,0,0,0,0
122,רמת ישי,2022,Knesset_25,4355,1.5384615384615383,35.12126865671642,63.269589552238806,1.515858208955224,0.0932835820895522,5.2,2.73,83.65,2.24,82,56.87,1172,60.3,15447.15,13.93,6.9,78.85,7.91,17.54,40.99,35.16,,899.0,43,30.71,8.8,,,99.9,28.63,0,1,0,0,0,0
1224,כוכב יאיר,2019,Knesset_21,6008,2.96271637816245,31.80102915951973,67.6500857632933,0.4802744425385935,0.0686106346483704,5.8,2.79,93.37,1.73,57,62.77,1113,40.2,13721.87,17.92,5.4,89.16,6.5,13.18,44.0,51.3,,893.1,,30.4,8.0,87.9,0.2,99.8,26.49,0,1,0,0,0,0
1224,כוכב יאיר,2019,Knesset_22,5813,0.7569241355582316,30.247876581729937,68.97209221702202,0.6933610677760443,0.0866701334720055,5.8,2.79,93.37,1.73,57,62.77,1113,40.2,13721.87,17.92,5.4,89.16,6.5,13.18,44.0,51.3,,893.1,,30.4,8.0,87.9,0.2,99.8,26.49,0,1,0,0,0,0
1224,כוכב יאיר,2020,Knesset_23,5765,0.0693842150910667,31.45287276514494,67.5924318694671,0.7637562923103628,0.1909390730775907,6.4,2.71,92.49,2.22,58,65.0,1179,41.0,15681.273410688022,13.95,5.45,90.75,7.11,13.15,40.28,18.5,,725.0,35,30.7,6.91,,,99.8,26.12,0,1,0,0,0,0
1224,כוכב יאיר,2021,Knesset_24,5824,0.8070054945054946,35.34706595118573,64.04708326120824,0.4673706075817898,0.138480180024234,6.5,2.33,94.8,3.2,57,65.97,1242,41.2,17891.97,10.78,5.79,91.33,6.67,13.64,41.0,45.8,,769.0,23,31.8,7.59,,,99.8,26.49,0,1,0,0,0,0
1224,כוכב יאיר,2022,Knesset_25,5701,1.3857218031924223,27.499110636784064,71.5937388829598,0.6759160441124155,0.231234436143721,6.4,2.49,89.24,2.12,56,67.18,1324,42.1,20689.0,15.18,5.4,84.18,4.69,14.06,42.68,43.94,,787.0,,31.49,7.9,,,99.8,27.07,0,1,0,0,0,0
1247,חריש,2019,Knesset_21,3368,1.870546318289786,62.20877458396369,25.90015128593041,11.46747352496218,0.4236006051437216,17.2,24.6,64.29,2.16,359,28.99,569,52.0,9224.82,12.3,17.3,59.52,26.74,26.69,38.0,21.47,3.59,1031.3,310,26.9,15.2,98.4,1.7,98.3,22.65,0,1,0,0,0,0
1247,חריש,2019,Knesset_22,4280,5.747663551401869,53.89191869112543,28.829945463559746,16.410510659395143,0.8676251859196827,17.2,24.6,64.29,2.16,359,28.99,569,52.0,9224.82,12.3,17.3,59.52,26.74,26.69,38.0,21.47,3.59,1031.3,310,26.9,15.2,98.4,1.7,98.3,22.65,0,1,0,0,0,0
1247,חריש,2020,Knesset_23,5135,1.4410905550146058,54.91009681881052,25.62734637423434,18.11894882434301,1.343607982612132,15.5,23.35,69.23,,348,27.7,818,50.8,8746.50704803613,,21.4,58.46,35.0,28.6,37.23,50.0,4.18,1051.0,614,28.6,15.88,,,98.5,25.0,0,1,0,0,0,0
1247,חריש,2021,Knesset_24,7358,1.535743408534928,59.11663216011041,23.78191856452726,16.783988957902,0.3174603174603174,16.36,24.3,65.69,3.61,349,26.78,1070,49.7,10398.32,9.4,20.73,53.28,37.1,27.57,38.0,26.37,4.56,1048.0,871,29.6,15.2,,,98.5,26.64,0,1,0,0,0,0
1247,חריש,2022,Knesset_25,12271,1.939532230462065,54.52505609573672,23.917560043214493,20.551815839773955,1.0055680212748277,17.4,25.5,66.67,,351,27.0,1494,49.0,10625.43,,19.3,48.89,33.95,26.91,37.91,26.81,4.36,1057.0,760,30.37,15.2,,,98.6,27.41,0,1,0,0,0,0
1263,כפר ורדים,2019,Knesset_21,3443,3.8338658146964857,23.52763515554213,75.20386590154033,0.4530353367562669,0.8154636061612806,9.4,2.42,82.46,4.2,39,55.31,868,53.2,13490.73,7.52,3.6,80.7,1.06,12.4,46.0,48.48,,990.9,16,31.5,6.2,21.5,5.2,94.8,28.23,0,1,0,0,0,0
1263,כפר ורדים,2019,Knesset_22,3300,1.2424242424242424,22.55293034673213,75.91285670451059,0.5830009205277692,0.9512120282295182,9.4,2.42,82.46,4.2,39,55.31,868,53.2,13490.73,7.52,3.6,80.7,1.06,12.4,46.0,48.48,,990.9,16,31.5,6.2,21.5,5.2,94.8,28.23,0,1,0,0,0,0
1263,כפר ורדים,2020,Knesset_23,3231,0.2166511915815537,23.4181141439206,74.31761786600497,0.7133995037220844,1.5508684863523574,7.9,2.76,88.12,3.75,39,54.8,906,53.0,16471.48598130841,8.27,4.02,86.14,3.28,13.64,39.46,23.4,,857.0,57,31.0,6.1,,,96.8,27.5,0,1,0,0,0,0
1263,כפר ורדים,2021,Knesset_24,3248,2.0320197044334973,31.01822752985544,67.47328724072909,0.2199874292897548,1.288497800125707,8.39,2.92,85.94,2.72,27,56.84,959,53.1,16644.41,11.94,3.85,81.25,0.0,12.87,40.0,50.27,,870.0,47,31.5,6.73,,,96.1,27.14,0,1,0,0,0,0
1263,כפר ורדים,2022,Knesset_25,3152,2.062182741116751,22.610949141561388,74.31162941367023,0.3563330093942338,2.7210884353741496,9.0,3.62,87.62,3.9,30,56.33,1022,53.3,17033.07,8.24,3.9,84.76,3.79,13.05,43.05,53.76,,885.0,42,31.99,6.7,19.5,4.2,95.8,27.95,0,1,0,0,0,0
1268,מיתר,2019,Knesset_21,5144,3.635303265940902,47.22614484567279,51.60379261650192,0.968327617510591,0.2017349203147064,5.4,2.87,88.24,2.44,93,63.52,905,63.9,15289.65,13.49,6.5,84.97,8.72,17.26,42.0,37.24,2.51,997.3,21,32.5,11.0,94.9,2.5,97.5,29.14,0,1,0,0,0,0
1268,מיתר,2019,Knesset_22,5173,1.6431471099942003,42.511792452830186,55.16902515723271,1.690251572327044,0.628930817610063,5.4,2.87,88.24,2.44,93,63.52,905,63.9,15289.65,13.49,6.5,84.97,8.72,17.26,42.0,37.24,2.51,997.3,21,32.5,11.0,94.9,2.5,97.5,29.14,0,1,0,0,0,0
1268,מיתר,2020,Knesset_23,5305,0.5089538171536286,45.8128078817734,51.57256536566881,1.5915119363395225,1.0231148162182644,5.5,2.74,87.73,2.33,88,64.2,950,64.4,16760.841193809876,14.23,7.95,82.21,10.93,19.04,36.47,29.11,,906.0,33,32.7,11.49,,,98.5,29.76,0,1,0,0,0,0
1268,מיתר,2021,Knesset_24,5512,0.997822931785196,52.1531977276892,45.92266813267363,1.282756093091442,0.6413780465457211,5.66,2.41,91.24,3.06,77,64.95,995,64.4,17347.32,10.37,7.65,85.25,12.17,18.87,37.0,42.11,2.58,926.0,32,33.5,11.33,,,98.1,28.78,0,1,0,0,0,0
1268,מיתר,2022,Knesset_25,5793,1.294665976178146,46.64218258132214,50.314795383001055,2.028681357117873,1.0143406785589366,5.5,2.52,93.91,2.39,86,66.44,1032,64.4,18677.74,14.33,6.9,89.57,10.41,18.53,39.35,44.66,2.39,943.0,20,33.5,11.3,,,98.1,27.85,0,1,0,0,0,0
1271,להבים,2019,Knesset_21,3796,3.530031612223393,33.72474057891862,64.77334789732386,0.5188421627525942,0.9830693610049154,5.8,1.42,87.5,,53,70.26,777,68.9,16035.35,,6.2,82.81,6.14,13.98,41.0,,,1027.6,,,7.8,94.9,8.0,92.0,28.79,0,1,0,0,0,0
1271,להבים,2019,Knesset_22,3720,0.967741935483871,31.406080347448423,66.44951140065146,0.8414766558089034,1.3029315960912051,5.8,1.42,87.5,,53,70.26,777,68.9,16035.35,,6.2,82.81,6.14,13.98,41.0,,,1027.6,,,7.8,94.9,8.0,92.0,28.79,0,1,0,0,0,0
1271,להבים,2020,Knesset_23,3747,0.1868161195623165,32.75401069518716,64.43850267379679,0.9893048128342248,1.818181818181818,5.4,1.34,90.35,,46,70.6,893,68.7,18508.27533460803,,5.62,85.09,6.56,13.91,36.84,,,866.0,20,,7.51,,,96.7,29.95,0,1,0,0,0,0
1271,להבים,2021,Knesset_24,3781,0.9256810367627611,40.92365189535504,56.967431927389214,0.5605979711692471,1.5483182060864922,5.62,1.25,95.31,3.03,44,70.83,1038,69.4,20198.57,11.23,5.68,92.19,7.02,13.92,37.0,41.51,,897.0,28,33.3,7.75,,,96.3,30.8,0,1,0,0,0,0
1271,להבים,2022,Knesset_25,3902,0.8200922603792926,35.064599483204134,61.78294573643412,0.8010335917312662,2.351421188630491,5.9,1.56,86.13,2.24,33,71.08,1152,70.0,21673.31,14.02,6.0,80.29,7.33,14.09,40.83,37.74,,934.0,17,30.94,7.6,91.5,4.4,95.6,29.23,0,1,0,0,0,0
1286,שגב-שלום,2019,Knesset_21,1999,0.7003501750875438,1.1083123425692696,3.727959697732997,0.0503778337531486,95.11335012594458,0.7,54.05,36.41,5.16,2489,7.6,259,75.8,5532.97,6.7,14.3,30.98,24.84,15.62,36.0,26.08,3.63,1114.0,1603,34.2,13.4,100.0,99.8,0.2,27.15,1,0,0,0,0,0
1286,שגב-שלום,2019,Knesset_22,3024,1.0912698412698412,1.237044466733534,1.7385489802741558,0.1337345369441658,96.89067201604814,0.7,54.05,36.41,5.16,2489,7.6,259,75.8,5532.97,6.7,14.3,30.98,24.84,15.62,36.0,26.08,3.63,1114.0,1603,34.2,13.4,100.0,99.8,0.2,27.15,1,0,0,0,0,0
1286,שגב-שלום,2020,Knesset_23,3347,0.9262025694651926,0.6936067551266586,0.5729794933655006,0.3920386007237635,98.34137515078407,0.0,51.82,55.14,3.15,2506,7.8,274,75.9,5868.639383871942,10.94,16.73,42.06,31.48,14.47,33.62,69.92,4.53,1363.0,1515,34.0,13.95,100.0,99.9,,26.96,1,0,0,0,0,0
1286,שגב-שלום,2021,Knesset_24,2693,0.8169327887114741,1.010857356795208,0.711344065892924,2.8828154249344813,95.3949831523774,0.01,49.31,51.83,9.71,2471,8.13,288,75.2,7245.07,10.88,16.81,40.83,31.94,14.27,35.0,33.96,4.72,1338.0,1657,34.0,14.0,100.0,99.9,,26.64,1,0,0,0,0,0
1286,שגב-שלום,2022,Knesset_25,3187,0.5334170065892689,1.7981072555205049,0.914826498422713,0.1577287066246056,97.1293375394322,,52.13,58.82,3.13,2439,8.63,305,74.7,7550.22,11.07,17.1,36.27,34.34,14.27,35.76,33.96,4.99,1321.0,1554,34.23,14.0,100.0,99.9,,26.66,1,0,0,0,0,0
1290,זמר,2019,Knesset_21,2051,0.9751340809361289,2.2648941408173315,18.80846873461349,5.071393402264894,73.85524372230428,0.5,16.31,57.86,2.62,231,12.73,423,56.2,7133.98,12.79,9.3,52.14,16.03,19.81,43.0,41.73,,710.9,180,33.1,9.5,100.0,100.0,,24.76,1,0,0,0,0,0
1290,זמר,2019,Knesset_22,2841,1.302358324533615,0.4279600570613409,4.56490727532097,0.962910128388017,94.04422253922966,0.5,16.31,57.86,2.62,231,12.73,423,56.2,7133.98,12.79,9.3,52.14,16.03,19.81,43.0,41.73,,710.9,180,33.1,9.5,100.0,100.0,,24.76,1,0,0,0,0,0
1290,זמר,2020,Knesset_23,3209,0.5297600498597694,0.281954887218045,0.9711779448621554,0.18796992481203,98.55889724310777,0.1,16.55,78.38,2.83,215,14.0,447,57.1,7251.2879905576865,12.04,10.73,63.06,16.31,18.97,37.17,25.26,,835.0,216,33.5,10.25,99.9,99.9,,25.21,1,0,0,0,0,0
1290,זמר,2021,Knesset_24,1885,0.4244031830238726,2.397442727757059,6.553010122535961,0.1065530101225359,90.94299413958444,0.08,15.22,89.47,1.14,203,15.09,473,58.2,8306.91,12.49,10.52,66.17,15.33,19.18,38.0,51.37,,823.0,210,33.2,10.23,99.9,99.9,,26.5,1,0,0,0,0,0
1290,זמר,2022,Knesset_25,2818,0.603264726756565,0.3927168868261335,1.3923598714744734,0.0714030703320242,98.14352017136736,0.1,16.63,87.8,2.87,196,16.19,487,58.5,8884.54,11.33,9.9,47.97,15.52,19.19,38.46,52.44,,818.0,142,32.16,10.3,100.0,99.9,,26.93,1,0,0,0,0,0
1292,ג'דיידה-מכר,2019,Knesset_21,6214,2.140328290955906,1.1346817957572768,10.310804144055254,1.0853478046373952,87.46916625555008,0.5,30.3,61.5,3.06,295,10.03,1152,84.8,6258.65,10.59,7.4,53.46,13.47,19.07,39.0,35.94,2.21,638.0,1618,31.9,7.4,93.4,99.9,0.1,24.3,1,0,0,0,0,0
1292,ג'דיידה-מכר,2019,Knesset_22,8967,1.873536299765808,0.5909762473008296,2.9207864530060235,0.5114217524718718,95.97681554722128,0.5,30.3,61.5,3.06,295,10.03,1152,84.8,6258.65,10.59,7.4,53.46,13.47,19.07,39.0,35.94,2.21,638.0,1618,31.9,7.4,93.4,99.9,0.1,24.3,1,0,0,0,0,0
1292,ג'דיידה-מכר,2020,Knesset_23,10015,0.5791313030454319,0.4017274279401426,0.833584412975796,0.2812091995580998,98.48347895952595,0.0,30.18,73.06,3.23,301,10.9,1216,84.9,6537.150564617315,10.06,8.92,50.78,12.42,18.32,36.49,38.54,2.25,739.0,1472,32.0,8.18,92.8,99.9,,24.47,1,0,0,0,0,0
1292,ג'דיידה-מכר,2021,Knesset_24,6121,0.490115994118608,2.8402561155803645,4.5312756526022,0.2955179773436217,92.3329502544738,0.03,30.19,82.1,10.0,272,11.35,1262,85.3,7901.34,9.89,8.55,55.97,10.32,18.37,37.0,45.7,1.98,716.0,1508,32.3,8.3,92.8,99.8,,23.61,1,0,0,0,0,0
1292,ג'דיידה-מכר,2022,Knesset_25,8115,0.9365372766481824,1.1444209478790894,2.2266451051125764,0.1492722975494464,96.47966164945888,,33.31,80.92,3.33,288,11.94,1303,85.5,8271.49,9.83,8.2,57.85,10.71,18.47,37.63,49.54,1.96,695.0,1305,32.28,8.4,92.9,99.8,,23.49,1,0,0,0,0,0
1295,יאנוח-ג'ת,2019,Knesset_21,2583,27.022841656988,50.07957559681697,46.73740053050398,1.220159151193634,1.9628647214854116,0.1,3.83,82.76,3.35,82,16.21,1070,84.9,7991.74,10.13,8.3,60.34,12.08,22.56,36.0,47.83,,713.2,109,33.2,9.1,,100.0,,23.43,1,0,0,0,0,1
1295,יאנוח-ג'ת,2019,Knesset_22,2580,0.2713178294573643,50.95219588029537,41.85775359502526,4.819277108433735,2.3707734162456275,0.1,3.83,82.76,3.35,82,16.21,1070,84.9,7991.74,10.13,8.3,60.34,12.08,22.56,36.0,47.83,,713.2,109,33.2,9.1,,100.0,,23.43,1,0,0,0,0,1
1295,יאנוח-ג'ת,2020,Knesset_23,2592,0.1543209876543209,51.46831530139103,40.996908809891806,3.786707882534776,3.74806800618238,0.0,3.76,87.18,3.44,76,16.9,1144,84.5,8026.108335841108,9.57,8.8,68.38,14.27,21.79,35.1,30.68,,716.0,116,32.5,8.35,0.1,100.0,,23.38,1,0,0,0,0,1
1295,יאנוח-ג'ת,2021,Knesset_24,2131,0.7038948850305021,60.49149338374291,27.504725897920608,9.262759924385634,2.74102079395085,0.0,3.61,84.62,3.46,41,17.58,1164,82.6,8501.49,10.99,8.58,55.38,13.36,21.76,35.0,53.13,,702.0,116,32.3,8.29,,100.0,,23.86,1,0,0,0,0,1
1295,יאנוח-ג'ת,2022,Knesset_25,1905,0.9448818897637796,41.81240063593005,46.84684684684685,3.550609432962374,7.790143084260731,,4.3,84.69,3.61,37,18.4,1187,82.3,8879.34,9.25,8.4,60.2,11.9,22.02,36.89,57.69,,687.0,72,32.89,8.4,,100.0,,21.9,1,0,0,0,0,1
1296,כסרא-סמיע,2019,Knesset_21,3874,3.6138358286009296,61.24799143010177,33.55650776647028,3.5886448848419925,1.6068559185859668,0.2,14.71,93.29,3.58,164,13.11,374,62.2,8243.97,8.92,9.8,55.7,20.08,22.99,36.0,35.51,2.63,761.0,258,31.4,9.6,1.1,99.9,0.1,24.48,1,0,0,0,0,1
1296,כסרא-סמיע,2019,Knesset_22,1793,1.1154489682097044,34.912577552171456,57.92442188381275,0.2256063169768754,6.937394247038917,0.2,14.71,93.29,3.58,164,13.11,374,62.2,8243.97,8.92,9.8,55.7,20.08,22.99,36.0,35.51,2.63,761.0,258,31.4,9.6,1.1,99.9,0.1,24.48,1,0,0,0,0,1
1296,כסרא-סמיע,2020,Knesset_23,3427,0.3501604902246863,54.61200585651538,36.86676427525622,0.0878477306002928,8.433382137628112,0.0,13.22,96.1,3.41,165,13.5,401,66.2,8110.4509952129,9.17,10.33,64.29,19.57,21.08,33.94,28.5,,814.0,299,30.8,9.91,1.1,100.0,,24.93,1,0,0,0,0,1
1296,כסרא-סמיע,2021,Knesset_24,3595,0.278164116828929,76.95955369595538,14.86750348675035,4.100418410041841,4.07252440725244,0.02,13.43,94.01,3.11,138,13.76,417,67.3,8561.78,10.34,9.97,55.09,14.72,21.04,35.0,46.15,,789.0,318,31.4,9.86,1.1,100.0,,24.37,1,0,0,0,0,1
1296,כסרא-סמיע,2022,Knesset_25,1945,1.3881748071979434,30.552659019812307,62.04379562043796,0.0,7.40354535974974,,15.08,91.6,3.45,113,14.02,431,67.8,9095.97,9.3,9.6,66.41,16.58,21.41,36.79,52.4,2.23,772.0,202,31.43,9.8,1.1,100.0,,24.68,1,0,0,0,0,1
13,חצבה,2019,Knesset_21,403,2.977667493796526,19.437340153452684,79.53964194373401,1.0230179028132993,0.0,,1.81,,,93,,1767,84.9,11100.11,,,,,,41.0,,,,52,,,,,,,0,0,0,1,0,0
13,חצבה,2019,Knesset_22,373,10.187667560321715,17.91044776119403,81.19402985074626,0.8955223880597015,0.0,,1.81,,,93,,1767,84.9,11100.11,,,,,,41.0,,,,52,,,,,,,0,0,0,1,0,0
13,חצבה,2020,Knesset_23,391,0.5115089514066496,17.480719794344473,82.0051413881748,0.5141388174807198,0.0,,1.97,,,98,,1828,84.7,,,,,,,39.18,,,,68,,,,,,,0,0,0,1,0,0
13,חצבה,2021,Knesset_24,384,1.8229166666666667,24.93368700265252,74.53580901856765,0.5305039787798408,0.0,,1.82,,,107,,1870,84.1,13872.01,,,,,,39.0,,,,69,,,,,,,0,0,0,1,0,0
13,חצבה,2022,Knesset_25,407,1.9656019656019657,14.285714285714285,83.20802005012531,1.2531328320802004,1.2531328320802004,,2.01,,,126,,1893,83.9,14282.9,,,,,,40.38,,,,47,,,,,,,0,0,0,1,0,0
1303,חורה,2019,Knesset_21,2203,1.2709940989559692,2.6206896551724137,14.482758620689657,1.2413793103448276,81.65517241379311,0.3,55.26,54.46,4.57,5970,10.6,409,85.5,6088.76,7.48,16.3,41.23,32.5,13.62,36.0,22.37,4.97,1292.3,2523,33.6,14.7,100.0,99.8,0.2,25.9,1,0,0,0,0,0
1303,חורה,2019,Knesset_22,3504,2.968036529680365,2.0588235294117645,10.588235294117649,0.5,86.8529411764706,0.3,55.26,54.46,4.57,5970,10.6,409,85.5,6088.76,7.48,16.3,41.23,32.5,13.62,36.0,22.37,4.97,1292.3,2523,33.6,14.7,100.0,99.8,0.2,25.9,1,0,0,0,0,0
1303,חורה,2020,Knesset_23,4101,0.7315288953913679,4.667157946450503,2.9476787030213707,0.098255956767379,92.28690739376074,0.0,55.14,65.77,3.43,5871,11.0,428,84.9,6333.353398058252,9.97,18.51,44.74,28.08,13.9,32.96,46.96,4.46,1611.0,2522,33.7,15.39,100.0,99.9,,25.89,1,0,0,0,0,0
